0.0,2,1,0,0,0,0,0,0,0,0,0
0.5,0,0,0,1,0,0,0,0,0,0,0
1.0,0,8,5,2,0,0,0,0,0,0,0
1.5,1,6,11,16,16,0,0,0,0,0,0
2.0,0,5,11,24,25,13,3,0,0,0,0
2.5,0,1,15,48,20,23,14,2,0,0,0
3.0,0,0,9,46,54,18,18,6,0,0,0
3.5,0,0,2,19,32,20,16,5,2,1,0
4.0,0,1,2,3,14,11,7,2,3,2,1
4.5,0,0,0,0,6,8,5,4,0,0,0
5.0,0,0,0,0,1,4,1,3,3,0,0
5.5,0,0,0,0,1,1,0,2,0,1,0
6.0,0,0,0,0,0,0,0,1,1,4,0
6.5,0,0,0,0,0,0,0,1,2,0,0
7.0,0,0,0,0,0,0,0,1,0,2,2
7.5,0,0,0,0,0,0,0,0,1,0,0
8.0,0,0,0,0,0,0,0,0,0,1,0
