34.0,72.0,8.4,0.0,0.0,2.1,1.0,0.1,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0
33.5,69.2,7.6,0.7,0.0,2.1,1.3,1.6,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.5,68.7,7.2,1.2,0.0,2.2,1.3,1.5,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,65.7,6.8,0.8,0.0,2.6,1.0,2.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0
34.0,67.7,7.1,1.3,0.0,2.1,1.6,1.8,8.6,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,67.0,6.8,1.2,0.0,2.1,1.6,1.8,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,67.9,8.0,0.8,0.0,2.3,1.8,2.5,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0
34.0,65.9,6.1,0.9,0.0,2.5,1.3,0.3,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
34.0,65.9,6.2,1.3,0.0,3.2,0.7,0.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,58.5,6.8,0.0,0.0,2.5,1.1,4.3,16.4,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0
33.5,68.8,7.6,0.8,0.0,2.3,1.1,1.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0
33.5,61.5,9.3,0.8,0.0,2.0,2.1,5.5,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0
33.5,68.7,7.5,1.3,0.0,2.0,1.6,1.9,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,73.5,5.7,0.0,1.8,1.1,3.6,0.1,8.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,68.9,7.6,0.0,0.0,4.7,0.7,0.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0
33.5,59.2,12.9,0.0,0.0,0.1,7.8,0.1,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.3,0.0,0.0,0.0,0.1,0.0,0.0
34.0,57.3,8.4,3.8,0.0,4.9,2.9,0.9,10.4,0.0,5.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,3.9
34.0,64.1,7.3,1.3,0.0,1.2,3.9,0.4,4.0,7.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
34.0,69.5,7.5,0.0,0.0,5.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2.6,0.0,0.0
33.0,48.0,8.8,0.0,0.0,9.2,2.1,7.6,18.9,0.0,1.9,0.0,0.0,1.9,0.0,0.9,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,54.1,8.8,0.0,0.0,8.8,4.1,4.1,13.7,0.0,1.9,0.0,0.0,2.4,0.0,0.0,0.0,0.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,60.7,4.4,0.0,0.0,8.2,1.5,7.0,6.9,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.0,0.0,0.1,3.7,0.0,0.0,0.0,0.1,4.7,0.0
34.0,53.3,6.4,0.0,0.0,3.2,1.6,3.1,29.4,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,1.1,0.3,0.0,0.0,0.0,0.3,0.0,0.0
33.5,49.2,9.8,0.0,0.0,1.7,1.6,4.2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.0,0.0,0.0,0.0,0.3,0.0,0.0
32.0,56.2,11.2,0.0,0.0,5.3,0.0,12.0,11.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
33.0,60.8,7.6,0.5,0.0,5.3,3.9,7.9,11.2,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,46.6,4.9,0.0,0.0,9.6,4.5,6.1,22.6,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
33.5,64.0,11.1,0.0,0.0,7.5,7.2,2.3,5.6,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,54.9,7.9,0.0,0.0,2.1,0.3,1.9,24.2,5.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.7,0.0,0.0
34.0,47.4,8.5,0.0,0.0,8.6,4.0,10.1,15.4,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.1,2.0,0.0
34.0,46.8,4.7,0.0,0.0,1.0,0.0,0.9,39.3,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0
33.5,53.8,5.6,0.0,0.0,1.4,0.7,4.1,28.4,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
33.0,64.0,5.4,2.3,0.0,3.6,2.1,3.8,16.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0
34.0,57.8,5.8,0.0,0.0,7.4,2.9,4.8,15.8,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.1,1.5,0.0
34.0,54.7,9.6,0.0,0.0,10.2,4.7,4.9,11.2,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0
34.5,51.1,6.0,0.0,0.0,10.1,4.2,7.4,13.6,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.5,0.0,0.0
33.5,52.8,7.6,0.0,0.0,9.9,4.6,5.4,12.3,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,47.1,7.0,0.0,0.0,1.7,0.6,3.3,29.5,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,4.8,0.0,0.0
34.0,72.2,6.7,1.1,7.6,1.0,6.2,0.0,2.6,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
34.0,51.9,9.4,0.0,0.0,1.5,3.2,14.4,18.2,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
34.0,53.7,8.5,0.0,0.0,0.9,3.0,14.1,15.3,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,53.5,11.5,0.0,0.0,1.6,5.9,5.1,10.7,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
33.0,68.0,6.5,1.1,0.0,1.8,1.0,6.0,14.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
34.0,61.2,9.6,0.0,0.0,1.3,1.5,4.3,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
34.0,40.6,3.3,0.0,0.0,0.0,0.0,14.2,9.0,27.3,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,66.7,4.0,8.3,0.0,0.1,4.0,9.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,72.5,8.4,0.0,0.0,4.7,1.8,0.1,9.3,0.0,0.9,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,56.4,11.6,0.0,0.0,1.7,1.9,0.2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
34.0,63.0,6.6,4.2,0.0,0.3,3.0,7.5,10.4,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0
32.5,60.8,7.4,2.4,0.0,0.7,2.4,8.8,11.8,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0
34.0,64.8,13.6,0.5,1.6,2.3,7.4,0.3,7.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.1,0.0,0.0
34.0,67.5,7.3,0.0,0.0,3.5,1.6,0.1,10.8,0.0,0.8,0.0,0.0,0.0,0.6,0.0,1.6,0.0,2.0,4.1,0.0,0.0,0.0,0.1,0.0,0.0
33.5,73.7,6.0,0.0,0.0,3.0,1.4,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0
34.0,71.3,9.6,0.0,0.0,0.0,8.3,1.8,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0
34.0,62.9,9.1,0.0,0.0,2.1,2.3,8.8,4.9,0.0,3.6,0.0,0.0,0.0,0.5,0.0,1.4,0.0,3.2,0.9,0.0,0.0,0.0,0.2,0.0,0.0
34.0,74.7,8.6,0.0,0.0,1.9,1.4,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,6.3,1.4,0.0,0.0,0.0,0.6,0.0,0.0
34.0,69.5,9.9,0.0,0.0,5.1,2.3,3.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.1,0.8,0.0
34.0,70.1,9.9,0.0,0.0,4.8,2.2,3.5,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.1,0.8,0.0
34.0,67.3,6.5,0.0,0.0,2.1,2.2,12.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
33.0,66.2,9.8,0.0,0.0,2.5,3.0,3.2,11.8,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6,1.3,0.0,1.3,0.0,0.0,0.0,0.0
34.0,64.4,9.9,0.0,0.0,0.1,5.4,7.4,7.3,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.3,0.0,1.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0
34.0,67.0,10.9,0.0,0.0,2.5,2.6,3.9,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,4.8,0.0,0.0,0.0,0.3,0.0,0.0
33.0,63.7,11.4,0.0,0.0,1.4,1.6,5.8,13.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7,1.2,0.0,0.0,0.0,0.1,0.0,0.0
34.0,65.0,10.2,0.0,0.0,0.0,5.2,2.6,9.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.9,0.0,3.9,0.6,0.0,0.0,0.0,0.1,0.0,0.0
34.0,69.5,6.1,0.0,0.0,3.6,1.6,0.1,10.4,0.0,0.8,0.0,0.0,0.0,0.5,0.3,1.6,0.0,2.5,2.9,0.0,0.0,0.0,0.1,0.0,0.0
33.0,57.4,11.1,0.0,0.0,3.5,1.5,0.1,13.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,3.3,0.8,0.0,0.0,0.0,2.3,0.0,0.9
34.0,61.5,7.5,0.0,0.0,5.3,1.7,0.0,9.1,0.0,0.0,10.3,0.0,0.0,1.8,0.0,0.0,0.0,1.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0
31.0,62.8,10.0,5.2,0.0,5.6,2.6,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.2,0.0,2.3,0.0,0.0,0.0,0.0
34.0,66.2,9.0,0.0,0.0,2.4,2.4,9.8,0.3,4.7,0.0,0.0,0.0,0.1,0.5,0.0,1.4,0.0,1.7,1.2,0.0,0.0,0.0,0.5,0.0,0.0
34.0,65.4,6.2,0.0,0.0,2.1,2.1,11.9,7.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.3,0.0,1.2,2.4,0.0,0.0,0.0,0.1,0.0,0.0
33.5,71.9,8.6,0.0,0.0,3.9,1.8,0.1,8.8,0.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.5,70.5,9.8,0.0,0.0,2.2,4.9,1.9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0
34.5,68.4,6.6,1.6,0.0,3.3,2.3,0.0,9.8,0.0,0.0,1.8,0.0,0.0,0.5,0.0,0.0,0.0,1.4,4.2,0.0,0.0,0.0,0.1,0.0,0.0
34.0,68.2,11.5,0.0,0.0,2.6,3.4,3.6,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.9,0.0,0.0,0.0,0.3,0.0,0.0
34.0,69.5,9.6,0.0,0.0,2.4,3.1,4.5,6.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.4,2.9,0.0,0.0,0.0,0.6,0.0,0.0
33.0,63.9,11.5,0.0,0.0,2.8,4.2,5.5,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.3,0.0,0.0,0.0,0.2,0.0,0.0
34.0,71.3,8.8,0.0,0.0,4.1,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,2.7,0.0,0.1,0.0,0.0
33.5,69.6,8.8,0.0,0.0,7.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.5,65.1,6.4,0.0,0.0,2.1,2.1,11.9,7.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.3,0.0,1.2,2.4,0.0,0.0,0.0,0.1,0.0,0.0
34.0,63.3,9.1,0.0,0.0,2.1,2.3,8.8,5.0,0.0,3.6,0.0,0.0,0.0,0.5,0.0,1.4,0.0,2.4,1.2,0.0,0.0,0.0,0.2,0.0,0.0
33.5,63.8,6.7,0.0,0.0,1.8,1.8,9.5,7.3,0.0,3.6,0.0,0.0,0.0,0.5,0.0,1.4,0.0,2.1,1.2,0.0,0.0,0.0,0.4,0.0,0.0
34.0,58.8,13.9,0.0,0.0,4.0,1.9,6.8,9.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.4,0.0,1.9,1.8,0.0,0.0,0.0,0.1,0.0,0.0
33.0,63.0,4.6,0.0,0.0,8.5,1.6,7.3,7.2,0.0,0.0,0.0,0.0,2.1,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,4.8,0.0
33.0,54.9,12.7,2.7,2.8,2.9,1.3,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,2.0,0.0
33.0,61.8,9.5,0.0,1.6,4.4,2.0,0.0,11.6,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.3,0.0
33.5,73.3,7.5,0.0,0.0,2.4,1.0,0.2,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.0,0.0,0.0,0.2,0.0,0.0
34.0,55.7,12.3,0.0,0.0,2.0,1.8,5.0,21.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0
33.0,64.1,10.4,0.0,0.0,3.2,1.4,0.0,12.4,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,0.0,0.0,0.0,3.9,0.0,0.0
33.0,63.9,10.4,0.0,0.0,3.0,1.3,6.7,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,2.5,0.0,0.0
34.0,64.7,11.9,0.0,0.0,1.6,2.9,7.3,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0
33.5,67.1,6.1,2.3,0.0,3.3,1.9,3.9,7.5,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,3.1,0.0,1.2
33.5,75.0,7.5,0.0,0.0,4.0,1.8,0.0,5.4,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.5,73.8,6.9,0.0,0.0,6.9,0.0,0.0,10.6,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,66.5,6.0,2.3,0.0,3.3,1.9,3.9,5.8,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.8,0.0,5.0,0.0,1.2
34.0,71.9,8.6,0.0,0.0,1.6,3.4,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
33.0,72.2,7.8,0.0,0.0,2.0,3.7,0.1,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.1,0.0,0.1,0.0,0.0
33.5,67.3,7.3,0.0,0.0,3.5,1.5,0.1,8.9,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.2,0.0,3.5,0.0,0.0
32.0,63.8,6.7,4.5,0.0,2.5,1.9,10.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.7,0.0,0.0,0.0,0.2,1.5,0.0
33.5,62.5,10.8,0.0,0.0,3.4,1.5,0.1,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7,0.0,0.0,0.0,5.2,0.0,0.0
33.5,72.1,7.9,0.0,0.0,3.3,1.6,1.5,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,69.6,7.6,0.0,0.0,2.1,1.0,0.1,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.0
34.0,67.1,7.5,0.0,0.0,4.7,0.1,0.1,13.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1,0.0,0.9,0.0,3.7,0.0,0.0
13.5,49.4,4.6,0.0,7.3,0.0,7.8,0.0,4.3,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
33.5,62.0,12.2,0.0,0.0,4.9,2.2,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.0,3.3,0.0,0.0
33.5,60.0,12.0,0.0,0.0,7.6,0.1,0.2,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.2,0.0,0.0
33.5,60.9,13.6,0.0,2.2,2.4,7.8,0.2,0.7,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.5,0.0,0.0,0.0,0.0
33.5,72.7,7.2,0.0,0.0,2.4,1.1,2.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.8,0.0,0.0
34.0,50.5,7.4,0.0,0.0,3.7,1.7,0.0,0.2,0.0,18.1,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0
34.0,67.1,7.0,0.0,0.0,1.2,3.8,6.3,8.6,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3.8,0.0,0.0
33.5,61.0,6.5,3.6,0.0,3.7,2.2,3.0,14.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.4,0.0,0.4,0.0,1.3
34.0,57.5,10.8,0.0,0.0,2.0,6.5,0.1,0.5,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.4,0.0,0.0,0.0,4.8,0.0,0.0
33.5,66.7,6.5,3.1,0.0,2.7,1.7,10.9,7.9,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0
34.0,73.6,8.0,0.0,0.0,3.4,1.7,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
34.0,69.4,8.9,0.0,0.0,5.4,2.5,0.2,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,2.3,0.0,0.0
33.5,70.3,8.2,0.0,0.0,4.9,2.5,0.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
34.0,61.9,11.8,0.6,0.0,3.2,1.5,8.8,10.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.1,0.6,0.0,0.0,0.0,0.1,0.0,0.0
34.0,52.6,8.5,0.0,0.0,4.2,2.0,0.1,8.6,7.9,0.0,7.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.6,0.0,0.0,0.0,7.5,0.0,0.0
34.0,64.3,10.5,0.0,0.0,3.2,1.5,0.1,12.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.0,0.0,0.0,4.3,0.0,0.0
34.0,64.5,7.7,0.0,0.0,3.1,1.5,0.1,15.1,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0
33.5,62.7,11.0,1.1,0.0,3.1,1.5,7.7,12.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.5,0.0,0.0,0.0,0.1,0.0,0.0
