16.0,46.65,8.10,2.48,17.07,1.45,0.05,9.86,0.00,0.00,0.00,0.03,0.00,0.09,0.09
16.0,48.58,5.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.0,53.01,10.29,15.60,0.00,2.92,3.59,14.10,0.00,0.00,0.00,0.08,0.00,0.23,0.18
16.0,53.63,11.00,3.17,17.14,1.82,0.07,4.95,0.00,0.00,1.72,0.05,0.00,0.13,0.13
16.0,54.51,9.49,1.97,13.59,1.19,0.06,6.11,0.00,0.00,4.08,0.04,0.00,0.11,0.11
16.0,54.57,11.90,6.35,23.38,1.27,0.00,2.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.0,54.60,11.35,2.09,24.00,1.28,0.07,2.74,0.00,0.00,0.00,0.05,0.00,0.13,0.13
16.0,54.98,13.32,0.00,0.00,7.09,0.00,19.75,0.00,0.00,4.85,0.00,0.00,0.00,0.00
16.0,59.11,8.47,11.99,0.00,3.73,0.00,5.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.0,59.86,8.25,4.51,0.00,6.28,5.36,10.70,0.00,0.00,0.00,0.04,0.00,1.73,3.27
16.0,63.20,7.02,8.77,2.71,4.55,1.44,9.71,0.00,0.00,0.00,0.00,0.00,1.50,1.10
16.0,65.17,4.50,5.30,14.67,0.92,1.46,6.18,0.07,0.00,0.00,0.00,0.00,0.00,0.00
16.0,65.33,12.77,6.15,2.86,7.93,1.53,0.27,0.00,0.00,0.40,0.00,0.00,1.59,1.17
16.0,67.74,3.75,0.00,24.10,0.16,0.12,0.07,0.00,0.00,0.00,0.02,3.93,0.09,0.04
16.0,67.78,7.05,8.29,2.72,6.63,1.45,3.46,0.00,0.00,0.00,0.00,0.00,1.51,1.11
16.0,68.07,9.73,5.31,2.75,3.08,1.46,6.95,0.00,0.00,0.00,0.00,0.00,1.53,1.12
16.0,68.11,12.72,4.63,2.88,6.04,1.79,0.29,0.00,0.00,0.30,0.00,0.00,1.86,1.37
16.0,68.40,8.97,1.97,16.30,1.14,0.06,1.24,0.00,0.00,0.00,0.04,0.00,0.11,0.11
16.0,68.76,3.80,0.00,24.46,0.16,0.12,0.07,0.00,0.00,0.00,0.02,0.00,0.09,0.04
16.0,68.84,10.19,2.07,14.28,1.21,0.07,1.31,0.00,0.00,0.00,0.05,0.00,0.13,0.13
16.0,69.27,9.33,2.40,13.83,1.38,0.06,1.78,0.00,0.00,0.00,0.04,0.00,0.11,0.11
16.0,69.32,3.83,0.00,24.66,0.16,0.12,0.07,0.00,0.00,0.00,0.02,0.00,0.09,0.04
16.0,69.51,12.70,3.87,2.88,5.09,1.92,0.31,0.00,0.00,0.25,0.00,0.00,2.00,1.47
16.0,69.88,3.86,0.00,24.86,0.17,0.13,0.07,0.00,0.00,0.00,0.02,0.00,0.09,0.05
16.0,79.89,8.41,0.00,11.02,0.11,0.06,0.08,0.00,0.00,0.00,0.04,0.00,0.29,0.11
16.5,0.00,0.00,39.29,0.00,8.22,0.00,15.25,0.00,0.00,0.00,0.00,0.00,1.94,35.30
16.5,10.55,0.42,38.98,0.00,14.19,3.72,14.82,0.00,0.00,0.00,0.03,0.00,0.64,9.71
16.5,12.98,0.44,0.00,0.00,0.13,0.11,0.04,0.00,3.67,24.94,0.00,0.00,0.05,0.00
16.5,14.33,1.08,0.45,0.00,3.20,0.11,1.14,0.00,0.00,0.00,0.00,0.00,0.05,0.00
16.5,14.75,0.59,23.06,0.00,4.12,5.20,40.57,0.00,0.00,0.00,6.00,0.00,0.15,0.08
16.5,15.92,0.64,24.88,0.00,4.45,5.61,38.44,0.00,0.00,0.00,4.87,0.00,0.16,0.08
16.5,15.97,3.61,46.13,0.00,3.27,0.04,30.97,0.00,0.00,0.00,0.00,0.00,0.01,0.00
16.5,16.41,0.66,25.65,0.00,4.59,5.79,23.05,0.00,0.00,0.00,0.05,0.00,0.17,20.94
16.5,17.39,4.23,0.00,0.00,0.38,0.23,0.12,0.00,0.00,0.00,0.00,0.00,0.15,0.19
16.5,17.95,0.95,0.67,0.00,4.52,0.00,1.62,0.00,0.00,0.00,0.00,0.00,6.64,0.00
16.5,19.19,2.83,12.67,0.00,4.54,2.88,11.52,0.00,0.00,0.00,0.02,0.00,19.67,0.04
16.5,22.59,3.05,13.95,0.00,40.07,2.50,10.52,0.00,0.00,0.00,0.02,0.00,0.07,0.04
16.5,23.91,2.96,20.52,0.00,5.88,4.65,29.19,0.00,0.00,0.00,3.22,0.00,0.97,0.07
16.5,24.63,4.07,12.62,0.00,5.65,2.89,36.02,0.00,0.00,0.00,7.36,0.00,0.09,0.04
16.5,26.33,2.10,0.80,0.00,5.72,0.24,2.03,0.00,0.00,0.00,0.00,0.00,0.11,0.00
16.5,26.78,6.82,28.64,10.71,4.89,0.07,19.42,0.00,0.00,0.00,0.01,0.00,0.03,0.02
16.5,26.78,6.82,28.64,10.72,4.89,0.07,19.41,0.00,0.00,0.00,0.01,0.00,0.03,0.02
16.5,27.28,5.17,8.36,0.00,5.99,1.94,7.78,0.00,0.00,0.00,0.02,0.00,1.41,24.49
16.5,30.67,4.12,23.67,0.00,7.41,5.38,21.46,0.00,0.00,0.00,0.04,0.00,0.16,0.08
16.5,31.80,4.37,24.95,0.00,6.96,5.31,21.26,0.00,0.00,0.00,0.04,0.00,2.77,0.18
16.5,33.25,3.52,25.40,0.00,7.90,5.27,21.12,0.00,0.00,0.00,0.04,0.00,0.16,0.08
16.5,33.39,2.58,28.83,0.00,14.52,1.52,9.23,0.00,0.00,0.00,0.01,0.00,4.58,0.02
16.5,34.41,3.34,24.93,0.00,6.96,5.62,22.49,0.00,0.00,0.00,0.05,0.00,0.17,0.08
16.5,34.54,5.78,24.27,0.00,7.59,5.51,22.01,0.00,0.00,0.00,0.04,0.00,0.17,0.08
16.5,34.55,3.13,25.79,0.00,6.03,5.94,23.64,0.00,0.00,0.00,0.05,0.00,0.22,0.11
16.5,35.08,4.93,18.55,0.00,4.39,6.88,17.56,0.00,0.00,0.00,0.05,0.00,0.31,9.76
16.5,35.11,5.90,23.86,0.00,7.71,5.43,21.66,0.00,0.00,0.00,0.05,0.00,0.19,0.10
16.5,35.42,0.34,24.88,0.00,8.15,3.01,24.47,0.00,0.00,0.00,0.02,0.00,0.09,0.04
16.5,35.72,3.22,24.85,0.00,6.04,5.66,22.86,0.00,0.00,0.00,0.05,0.00,0.18,0.11
16.5,35.72,4.08,31.73,0.00,2.87,0.08,21.36,0.00,4.08,0.00,0.00,0.00,0.05,0.05
16.5,37.48,4.69,13.68,0.00,2.50,3.12,12.33,0.00,0.00,0.00,0.05,0.00,0.15,0.10
16.5,37.65,2.59,22.59,0.00,6.85,2.13,19.73,0.00,0.00,0.00,0.02,0.00,3.90,0.03
16.5,38.30,4.78,29.68,0.00,10.25,0.14,16.83,0.00,0.00,0.00,0.00,0.00,0.02,0.00
16.5,39.57,6.64,9.50,21.05,4.32,2.21,8.71,0.00,0.00,0.00,0.02,0.00,0.09,0.03
16.5,41.09,9.58,0.00,6.59,9.48,0.08,0.38,0.00,0.00,0.00,0.01,0.00,0.04,0.02
16.5,42.27,3.15,18.62,0.00,4.82,4.23,16.80,0.00,2.35,0.00,0.03,0.00,0.16,0.12
16.5,44.38,6.68,17.16,0.00,6.89,3.96,15.79,0.00,2.26,0.00,0.03,0.00,0.24,1.18
16.5,44.44,3.51,13.33,0.00,5.25,19.47,12.15,0.00,0.00,0.00,0.02,0.00,0.10,0.04
16.5,53.79,6.66,16.35,0.00,9.28,0.19,13.71,0.00,0.00,0.00,0.00,0.00,0.02,0.00
16.5,55.46,4.97,12.45,8.58,11.56,0.07,6.59,0.00,0.00,0.24,0.01,0.00,0.05,0.02
16.5,59.23,8.53,12.93,0.00,17.74,0.00,0.55,0.00,0.00,0.47,0.00,0.00,0.01,0.00
16.5,60.41,7.65,6.50,0.00,13.30,1.21,8.15,0.00,0.00,0.00,0.02,0.00,0.33,1.54
16.5,62.62,1.80,2.36,27.98,0.50,0.60,2.15,0.00,0.00,0.00,0.00,0.00,0.05,0.01
16.5,67.23,5.37,3.17,0.00,18.26,0.30,5.67,0.00,0.00,0.00,0.00,0.00,0.01,0.00
16.5,9.13,4.40,21.35,8.18,6.35,37.64,5.88,0.00,0.00,0.00,0.02,0.00,0.06,0.06
17.0,27.48,0.35,0.24,48.86,0.20,18.95,0.32,0.00,0.00,0.00,0.00,3.58,0.03,0.00
17.0,29.03,5.27,25.41,10.16,10.01,3.44,10.03,0.00,0.00,0.00,2.47,0.00,0.00,0.00
17.0,29.40,0.00,41.19,0.00,5.87,17.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.0,34.45,3.34,24.96,0.00,6.97,5.63,22.51,0.00,0.00,0.00,0.05,0.00,0.17,0.08
17.0,34.89,8.41,8.69,9.94,13.54,0.00,16.19,0.00,0.00,0.00,4.36,0.00,0.00,0.00
17.0,45.88,5.78,25.66,0.00,5.06,0.13,17.45,0.00,0.00,0.00,0.00,0.00,0.05,0.00
17.0,47.55,1.63,18.03,0.00,9.10,0.06,19.54,0.00,0.00,0.00,0.00,0.00,0.04,0.09
17.0,47.78,1.92,16.96,0.00,11.41,0.14,17.53,0.00,0.00,0.00,0.00,0.00,0.06,0.00
17.0,47.80,6.13,0.00,36.90,0.58,0.40,0.17,0.00,0.00,0.00,0.03,0.00,0.07,0.07
17.0,50.33,10.90,0.78,0.00,9.71,0.21,1.58,0.00,22.44,0.00,0.00,0.00,0.07,0.00
17.0,50.71,2.82,16.38,0.00,10.75,0.03,17.89,0.00,0.00,0.00,0.00,0.00,0.01,0.00
17.0,50.71,2.94,8.77,0.00,0.25,0.20,26.74,0.00,0.00,0.00,0.00,0.00,0.02,0.00
17.0,52.10,2.88,17.50,0.00,8.81,0.03,18.66,0.00,0.00,0.00,0.00,0.00,0.01,0.00
17.0,52.68,6.53,14.60,0.00,6.15,0.25,13.24,0.00,0.00,0.00,0.00,0.00,0.04,0.00
17.0,53.09,6.80,14.03,5.85,3.76,2.31,13.94,0.16,0.00,0.00,0.00,0.00,0.07,0.01
17.0,53.52,8.59,0.00,0.00,10.52,12.15,6.19,0.00,0.00,0.00,1.50,0.00,1.88,0.15
17.0,54.43,12.34,0.00,0.00,9.55,20.98,0.61,0.00,0.00,0.00,0.00,0.00,0.08,0.11
17.0,54.57,3.54,11.60,0.00,7.06,0.07,11.83,0.00,0.00,0.00,0.00,0.00,0.44,0.00
17.0,54.63,3.54,11.61,0.00,7.06,0.07,11.84,0.00,0.00,0.00,0.00,0.00,0.03,0.00
17.0,54.73,3.55,11.63,0.00,7.08,0.07,11.86,0.00,0.00,0.00,0.00,0.00,0.03,0.00
17.0,54.84,3.18,9.49,0.00,0.27,0.21,28.92,0.00,0.00,0.00,0.00,0.00,0.03,0.00
17.0,54.86,3.55,11.66,0.00,7.09,0.07,11.89,0.00,0.00,0.00,0.00,0.00,0.03,0.00
17.0,55.23,3.20,9.55,0.00,0.27,0.21,29.13,0.00,0.00,0.00,0.00,0.00,0.03,0.00
17.0,55.51,3.22,9.60,0.00,0.27,0.22,29.27,0.00,0.00,0.00,0.00,0.00,0.71,0.00
17.0,55.58,3.22,9.61,0.00,0.27,0.22,29.31,0.00,0.00,0.00,0.00,0.00,0.03,0.00
17.0,55.59,3.22,9.61,0.00,0.27,0.22,29.31,0.00,0.00,0.00,0.00,0.00,0.03,0.00
17.0,55.68,3.61,11.83,0.00,7.20,0.07,12.07,0.00,0.00,0.00,0.00,0.00,0.03,0.00
17.0,56.25,7.88,10.54,3.74,6.05,1.53,11.10,0.00,0.00,0.00,0.02,0.00,0.15,1.58
17.0,56.84,8.83,8.77,0.00,8.83,2.03,9.24,0.00,0.00,0.00,0.02,0.00,0.07,0.03
17.0,58.33,8.16,9.55,0.00,6.30,0.03,12.21,0.00,0.00,0.00,0.01,0.00,0.03,0.03
17.0,58.46,9.74,9.45,0.00,5.23,0.02,12.02,0.00,0.95,0.00,0.02,0.00,0.05,0.05
17.0,60.17,8.93,10.24,0.00,7.38,0.04,13.13,0.00,0.00,0.00,0.00,0.00,0.02,0.09
17.0,60.29,2.85,13.65,0.00,8.27,0.03,14.87,0.00,0.00,0.00,0.01,0.00,0.02,0.02
17.0,60.69,13.08,3.32,0.00,5.07,0.09,17.22,0.00,0.00,0.00,0.04,0.00,0.11,0.10
17.0,62.11,2.25,9.82,9.16,2.47,2.23,8.88,0.00,0.00,0.00,0.02,0.00,0.08,0.05
17.0,65.83,6.70,8.73,0.00,4.93,0.09,11.12,0.00,0.00,0.00,0.00,0.00,0.06,0.13
17.0,67.80,4.49,3.70,0.00,13.56,0.40,6.32,0.00,0.00,0.00,0.01,0.00,0.03,0.03
17.0,68.36,3.68,0.00,24.39,0.15,0.12,0.06,0.00,0.00,0.00,0.02,0.00,0.08,0.04
17.5,15.86,7.64,45.61,0.00,0.10,0.05,30.50,0.00,0.00,0.00,0.04,0.00,0.10,0.10
17.5,17.01,3.08,43.60,0.00,1.56,0.03,29.20,0.00,0.00,0.00,0.01,0.00,1.36,0.02
17.5,19.12,2.59,45.04,0.00,10.30,0.02,22.93,0.00,0.00,0.00,0.00,0.00,0.01,0.00
17.5,19.24,9.26,42.56,0.00,0.11,0.06,28.48,0.00,0.00,0.00,0.04,0.00,0.13,0.12
17.5,24.46,1.88,14.30,0.00,3.96,3.23,12.90,0.00,0.00,0.00,0.03,0.00,0.10,0.05
17.5,28.06,3.89,15.00,0.00,5.60,3.43,29.97,0.00,0.00,0.00,4.88,0.00,0.11,0.06
17.5,29.86,4.10,12.70,0.00,5.69,2.91,11.62,0.00,0.00,0.00,0.02,0.00,1.12,18.64
17.5,32.48,4.30,16.18,0.00,12.20,3.68,14.69,0.00,0.00,0.00,0.03,0.00,0.11,0.05
17.5,32.74,3.25,22.54,0.00,6.45,5.11,20.40,0.00,1.98,0.00,0.04,1.17,0.15,3.01
17.5,33.71,5.21,20.24,5.60,7.87,4.62,18.45,0.00,0.00,0.00,0.04,0.00,0.88,0.07
17.5,33.86,3.10,11.93,25.36,2.13,2.69,10.72,0.00,0.00,0.00,0.02,6.20,0.08,0.04
17.5,35.79,3.87,15.68,0.00,5.67,2.35,16.12,0.00,0.00,0.00,0.02,0.00,0.88,14.71
17.5,36.29,3.09,17.83,0.00,5.45,3.49,17.01,0.00,0.00,11.61,0.03,0.00,0.10,0.05
17.5,36.90,4.70,16.52,0.00,6.83,9.33,15.08,0.00,0.00,0.00,0.03,0.00,0.12,0.05
17.5,42.04,3.28,18.65,0.00,4.83,4.25,16.83,0.00,2.34,0.00,0.03,0.00,0.16,0.13
17.5,42.35,6.11,20.10,0.00,6.30,4.57,18.23,0.00,0.00,0.00,0.04,0.00,0.14,0.07
17.5,42.51,6.90,7.82,0.00,4.29,0.00,26.78,0.00,0.00,0.00,0.00,5.18,0.00,0.00
17.5,44.29,5.50,19.56,0.00,6.75,4.46,17.78,0.00,0.00,0.00,0.04,0.00,0.16,0.08
17.5,46.27,6.13,10.95,15.86,3.97,2.49,9.96,0.00,0.00,0.00,0.02,0.00,0.08,0.04
17.5,46.34,4.31,16.20,0.00,5.08,3.70,14.67,0.00,2.56,0.00,0.03,0.00,0.16,0.14
17.5,46.70,8.50,0.00,28.62,5.89,0.02,3.60,6.58,0.00,0.00,0.01,0.00,0.03,0.03
17.5,51.97,6.03,13.14,0.00,6.00,0.82,20.30,0.00,0.00,0.00,0.01,0.00,0.05,0.07
17.5,54.92,5.49,12.19,0.00,10.79,0.90,13.99,0.00,0.00,0.00,0.01,0.00,0.03,0.01
17.5,56.57,5.70,7.92,8.06,4.35,4.67,10.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.5,56.88,3.82,11.64,0.00,15.01,0.01,10.97,0.00,0.00,0.00,0.01,0.00,0.02,0.02
17.5,59.18,4.52,6.60,0.00,14.02,1.06,8.91,0.00,0.00,0.00,0.01,0.00,0.04,0.03
17.5,60.37,3.97,1.95,0.00,14.26,0.00,4.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.5,74.19,6.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.0,14.88,2.84,3.86,70.30,3.25,0.55,0.20,0.00,0.00,0.00,0.00,0.00,0.24,0.00
18.0,15.68,0.63,24.50,0.00,4.38,5.53,37.86,0.00,0.00,0.00,4.80,0.00,0.16,0.08
18.0,16.61,1.97,38.32,0.00,14.05,3.70,14.61,0.00,0.00,0.00,0.03,0.00,5.10,0.13
18.0,18.90,0.30,1.29,73.17,0.31,0.36,1.18,0.00,0.00,0.00,0.00,0.00,0.04,0.00
18.0,21.16,2.84,16.31,0.00,5.11,3.71,35.92,0.00,0.00,0.00,6.37,0.00,0.11,0.05
18.0,23.72,6.04,16.53,0.00,3.56,33.94,13.41,0.00,0.00,0.00,0.06,0.00,0.17,0.12
18.0,24.63,4.07,12.62,0.00,5.65,2.89,36.02,0.00,0.00,0.00,7.36,0.00,0.09,0.04
18.0,25.75,0.00,35.32,0.00,5.52,0.00,28.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.0,26.78,4.43,15.78,0.00,3.42,32.86,14.36,0.00,0.00,2.06,0.04,0.00,0.17,0.10
18.0,26.79,4.43,15.79,0.00,3.42,32.88,14.37,0.00,0.00,2.02,0.04,0.00,0.17,0.10
18.0,31.86,3.52,23.41,0.00,6.65,5.30,21.49,0.00,0.00,0.00,0.04,0.00,2.37,0.08
18.0,4.06,0.16,6.35,0.00,1.14,1.43,5.71,0.00,0.00,81.08,0.01,0.00,0.04,0.02
18.0,41.64,4.97,19.20,2.93,7.45,0.14,23.64,0.00,0.00,0.00,0.00,0.00,0.03,0.00
18.0,45.38,1.31,11.02,0.00,5.59,0.04,18.37,0.00,0.00,0.00,0.00,0.00,0.03,0.07
18.0,48.12,6.82,24.52,0.00,4.91,0.00,9.78,5.85,0.00,0.00,0.00,0.00,0.00,0.00
18.0,48.59,9.68,16.57,0.00,2.96,5.43,16.58,0.00,0.00,0.00,0.03,0.00,0.11,0.05
18.0,48.67,8.66,17.78,0.00,5.05,0.02,13.54,0.00,0.00,0.00,0.01,0.00,0.03,0.03
18.0,49.06,9.50,16.23,0.00,2.90,4.75,14.58,0.00,0.00,0.00,0.03,0.00,2.89,0.05
18.0,49.10,8.74,17.94,0.00,5.10,0.02,13.65,0.00,0.00,0.00,0.01,0.00,0.23,3.62
18.0,49.30,8.77,18.01,0.00,5.12,0.02,13.71,0.00,0.00,0.00,0.01,0.00,0.03,0.03
18.0,49.47,9.58,16.36,0.00,2.93,4.79,14.71,0.00,0.00,0.00,0.03,0.00,0.11,0.05
18.0,49.80,9.92,16.97,0.00,3.03,3.83,15.25,0.00,0.00,0.00,0.03,0.00,0.11,0.06
18.0,49.89,8.88,18.23,0.00,5.18,0.02,13.88,0.00,0.00,0.00,0.01,0.00,3.89,0.03
18.0,49.97,9.68,16.53,0.00,2.95,4.83,14.85,0.00,0.00,0.00,0.03,0.00,0.11,0.05
18.0,50.12,1.97,18.30,0.00,9.38,0.18,19.88,0.00,0.00,0.00,0.00,0.00,0.09,0.08
18.0,50.18,11.04,0.56,0.00,9.78,0.21,0.60,0.00,24.28,0.00,0.00,0.00,0.07,0.00
18.0,50.30,10.02,17.14,0.00,3.06,3.87,15.41,0.00,0.00,0.00,0.03,0.00,0.11,0.06
18.0,50.47,9.77,16.70,0.00,2.98,4.88,15.00,0.00,0.00,0.00,0.03,0.00,0.11,0.05
18.0,51.03,9.08,18.64,0.00,5.30,0.02,14.19,0.00,0.00,0.00,0.01,0.00,0.03,0.03
18.0,51.46,9.16,18.80,0.00,5.34,0.02,14.31,0.00,0.00,0.00,0.01,0.00,0.03,0.03
18.0,51.48,1.99,17.97,0.00,9.01,0.01,19.47,0.00,0.00,0.00,0.01,0.00,0.03,0.03
18.0,51.55,9.17,18.83,0.00,5.35,0.02,11.76,0.00,0.00,0.00,0.01,0.00,0.03,0.03
18.0,51.90,9.24,18.96,0.00,5.39,0.02,14.43,0.00,0.00,0.00,0.01,0.00,0.03,0.03
18.0,52.36,6.47,10.69,0.00,9.50,0.05,10.45,0.00,0.00,0.00,0.00,0.00,0.02,0.00
18.0,52.83,9.40,19.30,0.00,5.49,0.02,12.06,0.00,0.00,0.00,0.01,0.00,0.03,0.03
18.0,52.84,9.40,19.30,0.00,5.49,0.02,12.06,0.00,0.00,0.00,0.01,0.00,0.03,0.03
18.0,52.90,9.34,17.71,0.00,6.56,0.02,10.55,0.00,0.00,0.00,0.01,0.00,0.03,0.03
18.0,53.19,9.46,19.43,0.00,5.52,0.02,12.14,0.00,0.00,0.00,0.01,0.00,0.03,0.03
18.0,53.37,9.25,19.00,0.00,5.40,1.04,11.87,0.00,0.00,0.00,0.01,0.00,0.03,0.03
18.0,53.75,8.77,19.26,0.00,5.54,0.07,12.04,0.00,0.00,0.00,0.00,0.00,0.05,0.10
18.0,55.16,7.58,14.99,0.00,18.26,0.06,3.38,0.00,0.00,0.54,0.00,0.00,0.03,0.00
18.0,55.18,2.18,19.39,9.54,0.72,0.01,12.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.0,57.39,6.17,8.14,0.00,1.46,8.47,13.95,0.00,0.00,0.00,0.01,0.00,4.38,0.03
18.0,59.60,6.54,9.61,0.00,15.17,0.94,7.15,0.00,0.00,0.00,0.00,0.00,0.17,0.15
18.0,59.63,6.54,9.61,0.00,15.17,0.94,7.15,0.00,0.00,0.00,0.00,0.00,0.56,0.15
18.0,59.98,6.45,8.51,0.00,1.52,8.86,14.58,0.00,0.00,0.00,0.02,0.00,0.06,0.03
18.0,60.73,0.50,20.38,0.00,9.20,0.00,0.00,0.00,1.01,0.00,0.00,0.00,8.18,0.00
18.0,60.93,2.02,12.37,8.63,3.54,0.00,12.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.0,61.52,6.00,10.12,5.65,4.94,2.35,9.29,0.00,0.00,0.00,0.02,0.00,0.09,0.03
18.0,62.83,6.76,8.93,0.00,1.60,3.95,11.39,0.00,0.00,0.00,0.02,0.00,0.06,0.03
18.0,62.94,5.82,6.48,6.71,6.01,0.95,4.23,0.00,0.00,0.00,0.00,0.00,4.34,0.38
